user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
3973,103,2,160865.9,2,4,5,245,Loyal
3974,70,2,280035.6,3,4,5,345,Loyal
3976,179,1,6254.4,1,2,2,122,At Risk
3979,109,2,3240.2,1,4,1,141,Loyal
3980,102,1,2872.8,2,2,1,221,At Risk
3981,139,1,1362.0,1,2,1,121,At Risk
3982,26,3,6861.85,4,4,2,442,Loyal
3984,40,3,11328.150000000001,4,4,3,443,Loyal
3986,24,5,212541.49999999997,4,5,5,455,Loyal
3988,27,3,54795.9,4,4,4,444,Loyal
3990,74,2,23252.65,3,4,4,344,Loyal
3992,66,2,5467.2,3,4,2,342,Loyal
3997,23,5,211271.25,4,5,5,455,Loyal
3999,76,9,37385.7,3,5,4,354,Loyal
4000,169,1,4108.8,1,2,2,122,At Risk
4001,168,1,9066.1,1,2,2,122,At Risk
4002,102,2,68502.6,2,4,4,244,Loyal
4004,22,2,73573.0,5,4,4,544,Loyal
4005,17,1,11734.2,5,2,3,523,Potential Loyalist
4006,106,2,3627.25,2,4,1,241,Loyal
4007,63,1,4473.55,3,2,2,322,Others
4009,103,2,10686.6,2,4,3,243,Loyal
4014,54,2,164480.15000000002,3,4,5,345,Loyal
4015,93,3,103541.70000000001,2,4,5,245,Loyal
4016,167,1,19834.2,1,2,3,123,At Risk
4017,10,4,89916.29999999999,5,5,5,555,Champions
4018,99,1,4275.2,2,2,2,222,At Risk
4019,99,1,5520.45,2,2,2,222,At Risk
4021,120,3,76674.5,1,4,5,145,Loyal
4022,101,1,2134.65,2,2,1,221,At Risk
4024,64,1,2786.4,3,2,1,321,Others
4026,86,4,70164.04999999999,3,5,4,354,Loyal
4029,60,1,2373.2,3,2,1,321,Others
4032,69,2,24500.35,3,4,4,344,Loyal
4033,82,1,34953.0,3,2,4,324,Others
4034,17,4,11195.8,5,5,3,553,Loyal
4035,10,6,11907.6,5,5,3,553,Loyal
4036,64,2,8076.8,3,4,2,342,Loyal
4038,5,2,18055.8,5,4,3,543,Loyal
4039,107,3,30573.55,2,4,4,244,Loyal
4040,11,4,28559.000000000004,5,5,4,554,Champions
4041,107,1,3066.0,2,2,1,221,At Risk
4042,32,8,158917.15,4,5,5,455,Loyal
4043,96,1,15413.9,2,2,3,223,At Risk
4046,54,2,57716.1,3,4,4,344,Loyal
4047,20,2,8688.0,5,4,2,542,Loyal
4048,19,6,31964.7,5,5,4,554,Champions
4049,71,2,12509.1,3,4,3,343,Loyal
4052,104,1,819.9,2,2,1,221,At Risk
4055,104,1,521.9,2,2,1,221,At Risk
4056,75,4,19488.4,3,5,3,353,Loyal
4058,131,2,36657.0,1,4,4,144,Loyal
4059,67,2,18674.2,3,4,3,343,Loyal
4060,42,3,22983.1,4,4,3,443,Loyal
4061,136,1,44280.0,1,2,4,124,At Risk
4062,148,1,1724.4,1,2,1,121,At Risk
4063,166,1,2085.05,1,2,1,121,At Risk
4065,33,9,398101.6,4,5,5,455,Loyal
4067,68,2,1937.85,3,4,1,341,Loyal
4068,98,3,137287.8,2,4,5,245,Loyal
4070,47,1,3416.0,4,2,1,421,Potential Loyalist
4071,22,2,32773.95,5,4,4,544,Loyal
4072,22,3,31620.4,5,4,4,544,Loyal
4073,144,1,11279.5,1,2,3,123,At Risk
4074,102,1,8373.6,2,2,2,222,At Risk
4075,102,1,2413.95,2,2,1,221,At Risk
4078,105,1,12632.7,2,2,3,223,At Risk
4079,31,2,71619.7,4,4,4,444,Loyal
4080,96,1,1432.6,2,2,1,221,At Risk
4081,109,1,29220.0,1,2,4,124,At Risk
4082,3,9,220667.25,5,5,5,555,Champions
4083,92,1,8073.6,2,2,2,222,At Risk
4084,8,7,181263.39999999997,5,5,5,555,Champions
4085,75,2,1683.3000000000002,3,4,1,341,Loyal
4086,54,1,2944.0,3,2,1,321,Others
4087,47,1,8298.9,4,2,2,422,Potential Loyalist
4089,142,2,76437.95000000001,1,4,4,144,Loyal
4091,13,6,70274.85,5,5,4,554,Champions
4092,101,4,97743.4,2,5,5,255,Loyal
4093,57,2,4279.6,3,4,2,342,Loyal
4096,71,1,6204.15,3,2,2,322,Others
4098,164,1,779.4,1,2,1,121,At Risk
4100,121,1,24842.1,1,2,4,124,At Risk
4101,5,4,283771.0,5,5,5,555,Champions
4102,104,2,5007.8,2,4,2,242,Loyal
4103,42,1,870.2,4,2,1,421,Potential Loyalist
4104,83,3,10073.05,3,4,3,343,Loyal
4105,69,1,1236.8,3,2,1,321,Others
4108,8,6,23045.75,5,5,4,554,Champions
4109,111,1,80241.0,1,2,5,125,At Risk
4110,83,2,3687.4,3,4,2,342,Loyal
4111,44,4,16160.65,4,5,3,453,Loyal
4112,16,6,258665.5,5,5,5,555,Champions
4113,18,3,6013.85,5,4,2,542,Loyal
4114,35,2,20075.399999999998,4,4,3,443,Loyal
4116,165,1,11140.65,1,2,3,123,At Risk
4118,42,5,130184.05,4,5,5,455,Loyal
4121,44,3,164938.69999999998,4,4,5,445,Loyal
4122,104,1,9448.6,2,2,2,222,At Risk
4123,166,1,2366.4,1,2,1,121,At Risk
4126,127,1,19380.6,1,2,3,123,At Risk
4129,4,4,12085.25,5,5,3,553,Loyal
4130,173,1,1055.7,1,2,1,121,At Risk
4131,103,1,2331.55,2,2,1,221,At Risk
4134,132,1,67921.2,1,2,4,124,At Risk
4136,167,1,3670.4,1,2,1,121,At Risk
4137,31,7,34284.5,4,5,4,454,Loyal
4138,105,2,50371.5,2,4,4,244,Loyal
4141,14,7,94580.29999999999,5,5,5,555,Champions
4142,22,1,72930.4,5,2,4,524,Potential Loyalist
4144,104,4,216192.0,2,5,5,255,Loyal
4145,59,4,91397.35,3,5,5,355,Loyal
4146,26,6,77454.9,4,5,5,455,Loyal
4147,22,1,2442.9,5,2,1,521,Potential Loyalist
4148,60,1,4296.6,3,2,2,322,Others
4150,25,4,413189.0,4,5,5,455,Loyal
4151,3,4,21856.0,5,5,3,553,Loyal
4152,6,3,197756.7,5,4,5,545,Champions
4153,28,2,98579.8,4,4,5,445,Loyal
4154,9,3,4010.5,5,4,2,542,Loyal
4155,33,5,55951.2,4,5,4,454,Loyal
4157,104,1,989.1,2,2,1,221,At Risk
4158,20,3,9809.05,5,4,2,542,Loyal
4159,146,1,3240.0,1,2,1,121,At Risk
4160,62,2,8917.8,3,4,2,342,Loyal
4161,10,3,58060.65,5,4,4,544,Loyal
4163,134,1,1872.0,1,2,1,121,At Risk
4164,16,1,19289.6,5,2,3,523,Potential Loyalist
4165,71,2,7170.099999999999,3,4,2,342,Loyal
4166,51,4,25982.7,3,5,4,354,Loyal
4168,101,2,5961.9,2,4,2,242,Loyal
4169,32,1,4098.0,4,2,2,422,Potential Loyalist
4170,4,5,36653.5,5,5,4,554,Champions
4171,6,3,38018.0,5,4,4,544,Loyal
4172,102,1,35763.3,2,2,4,224,At Risk
4174,68,2,34824.45,3,4,4,344,Loyal
4175,113,1,456.0,1,2,1,121,At Risk
4176,102,2,13293.3,2,4,3,243,Loyal
4177,21,2,186548.8,5,4,5,545,Champions
4179,105,2,3869.2,2,4,2,242,Loyal
4180,100,1,2113.2,2,2,1,221,At Risk
4182,20,1,4185.9,5,2,2,522,Potential Loyalist
4183,61,4,141715.55,3,5,5,355,Loyal
4184,169,1,5098.3,1,2,2,122,At Risk
4187,14,5,17385.95,5,5,3,553,Loyal
4189,36,2,15524.25,4,4,3,443,Loyal
4191,16,4,9848.85,5,5,2,552,Loyal
4192,114,1,41385.6,1,2,4,124,At Risk
4194,121,1,112979.2,1,2,5,125,At Risk
4195,48,3,28878.1,4,4,4,444,Loyal
4197,110,3,14956.2,1,4,3,143,Loyal
4198,74,4,43653.8,3,5,4,354,Loyal
4199,169,1,2203.2,1,2,1,121,At Risk
4202,72,2,16099.65,3,4,3,343,Loyal
4203,2,6,187701.1,5,5,5,555,Champions
4205,140,1,43684.8,1,2,4,124,At Risk
4206,59,2,41007.1,3,4,4,344,Loyal
4208,104,2,101451.0,2,4,5,245,Loyal
4210,47,5,85353.40000000001,4,5,5,455,Loyal
4211,81,1,2718.0,3,2,1,321,Others
4213,105,1,5168.0,2,2,2,222,At Risk
4214,50,3,22066.800000000003,3,4,3,343,Loyal
4217,149,1,10214.4,1,2,3,123,At Risk
4219,81,2,2760.8,3,4,1,341,Loyal
4220,59,2,5704.099999999999,3,4,2,342,Loyal
4226,122,2,51542.1,1,4,4,144,Loyal
4227,13,4,25033.3,5,5,4,554,Champions
4228,48,4,14667.8,4,5,3,453,Loyal
4229,29,2,38476.9,4,4,4,444,Loyal
4230,137,1,261.9,1,2,1,121,At Risk
4232,91,2,7727.8,2,4,2,242,Loyal
4233,78,1,61516.2,3,2,4,324,Others
4234,47,3,73722.4,4,4,4,444,Loyal
4235,9,3,6676.2,5,4,2,542,Loyal
4236,86,1,74915.6,3,2,4,324,Others
4239,150,1,68308.0,1,2,4,124,At Risk
4240,115,1,1157.7,1,2,1,121,At Risk
4241,95,2,4552.5,2,4,2,242,Loyal
4242,4,7,348012.95,5,5,5,555,Champions
4244,149,1,5156.1,1,2,2,122,At Risk
4245,141,1,4801.6,1,2,2,122,At Risk
4246,34,1,4710.7,4,2,2,422,Potential Loyalist
4247,33,8,322173.4,4,5,5,455,Loyal
4248,106,1,1439.1,2,2,1,221,At Risk
4249,52,2,16557.55,3,4,3,343,Loyal
4251,24,1,4693.95,4,2,2,422,Potential Loyalist
4252,102,2,3646.2,2,4,1,241,Loyal
4254,61,1,3588.15,3,2,1,321,Others
4258,3,6,28374.15,5,5,4,554,Champions
4260,11,9,173192.25,5,5,5,555,Champions
4261,10,1,6284.0,5,2,2,522,Potential Loyalist
4262,29,1,5492.0,4,2,2,422,Potential Loyalist
4265,36,2,130810.8,4,4,5,445,Loyal
4266,69,4,12720.3,3,5,3,353,Loyal
4268,88,2,2336.3999999999996,2,4,1,241,Loyal
4269,11,5,126312.79999999999,5,5,5,555,Champions
4271,16,2,17115.55,5,4,3,543,Loyal
4274,11,1,1980.75,5,2,1,521,Potential Loyalist
4275,166,1,206097.0,1,2,5,125,At Risk
4277,116,1,10371.6,1,2,3,123,At Risk
4281,6,4,14910.15,5,5,3,553,Loyal
4282,15,4,13343.349999999999,5,5,3,553,Loyal
4283,25,4,238519.4,4,5,5,455,Loyal
4285,150,1,1397.4,1,2,1,121,At Risk
4288,103,3,18472.649999999998,2,4,3,243,Loyal
4289,104,2,170452.8,2,4,5,245,Loyal
4291,160,2,31200.2,1,4,4,144,Loyal
4292,103,1,16191.0,2,2,3,223,At Risk
4293,20,1,6126.8,5,2,2,522,Potential Loyalist
4294,17,2,9047.0,5,4,2,542,Loyal
4297,66,3,122935.59999999999,3,4,5,345,Loyal
4300,29,2,6285.2,4,4,2,442,Loyal
4301,10,2,89146.4,5,4,5,545,Champions
4302,46,4,79133.8,4,5,5,455,Loyal
4303,166,1,7977.6,1,2,2,122,At Risk
4305,2,4,36226.65,5,5,4,554,Champions
4306,14,3,37468.8,5,4,4,544,Loyal
4307,7,2,53755.2,5,4,4,544,Loyal
4308,4,1,1710.0,5,2,1,521,Potential Loyalist
4310,116,1,7030.95,1,2,2,122,At Risk
4311,50,2,4362.8,3,4,2,342,Loyal
4312,15,2,37575.75,5,4,4,544,Loyal
4313,123,1,1112.65,1,2,1,121,At Risk
4314,104,1,143389.2,2,2,5,225,At Risk
4316,35,2,7646.4,4,4,2,442,Loyal
4317,103,1,114454.0,2,2,5,225,At Risk
4318,76,1,56417.65,3,2,4,324,Others
4319,176,2,61000.45,1,4,4,144,Loyal
4321,105,2,15834.75,2,4,3,243,Loyal
4325,69,3,141612.30000000002,3,4,5,345,Loyal
4326,57,3,18487.4,3,4,3,343,Loyal
4327,142,1,702.1,1,2,1,121,At Risk
4329,102,1,10312.2,2,2,3,223,At Risk
4330,17,1,1226.4,5,2,1,521,Potential Loyalist
4331,13,2,7357.5,5,4,2,542,Loyal
4332,73,3,88973.2,3,4,5,345,Loyal
4333,19,2,8033.5,5,4,2,542,Loyal
4335,30,6,104827.8,4,5,5,455,Loyal
4337,154,1,164473.2,1,2,5,125,At Risk
4338,63,3,15956.6,3,4,3,343,Loyal
4339,103,3,91213.54999999999,2,4,5,245,Loyal
4340,91,2,15246.0,2,4,3,243,Loyal
4341,16,2,28607.2,5,4,4,544,Loyal
4342,134,2,8837.1,1,4,2,142,Loyal
4343,39,1,31443.0,4,2,4,424,Potential Loyalist
4347,113,2,16897.9,1,4,3,143,Loyal
4348,113,2,21031.649999999998,1,4,3,143,Loyal
4349,69,1,1472.8,3,2,1,321,Others
4351,55,6,43571.75,3,5,4,354,Loyal
4352,42,1,10048.15,4,2,3,423,Potential Loyalist
4353,56,2,56637.899999999994,3,4,4,344,Loyal
4354,106,1,7557.0,2,2,2,222,At Risk
4355,63,1,30144.45,3,2,4,324,Others
4356,27,3,77939.70000000001,4,4,5,445,Loyal
4357,59,5,79947.2,3,5,5,355,Loyal
4358,47,2,5438.5,4,4,2,442,Loyal
4359,15,5,30825.8,5,5,4,554,Champions
4360,35,4,166968.95,4,5,5,455,Loyal
4362,138,1,3342.0,1,2,1,121,At Risk
4363,61,1,2760.0,3,2,1,321,Others
4366,50,5,19922.100000000002,3,5,3,353,Loyal
4368,97,1,3974.4,2,2,2,222,At Risk
4369,74,3,7512.299999999999,3,4,2,342,Loyal
4370,1,5,199073.0,5,5,5,555,Champions
4372,10,1,9888.0,5,2,2,522,Potential Loyalist
4373,49,2,9563.4,4,4,2,442,Loyal
4375,154,1,9418.0,1,2,2,122,At Risk
4376,50,2,94496.4,3,4,5,345,Loyal
4377,7,3,26656.7,5,5,4,554,Champions
4379,47,4,55053.9,4,5,4,454,Loyal
4380,10,3,10661.4,5,5,3,553,Loyal
4381,141,2,6173.6,1,4,2,142,Loyal
4383,35,6,14209.15,4,5,3,453,Loyal
4384,170,1,35944.2,1,2,4,124,At Risk
4386,99,1,14818.05,2,2,3,223,At Risk
4387,14,5,17119.45,5,5,3,553,Loyal
4390,50,1,1499.4,3,2,1,321,Others
4392,88,4,23318.6,2,5,4,254,Loyal
4393,57,2,38154.2,3,4,4,344,Loyal
4394,33,2,8851.2,4,4,2,442,Loyal
4396,24,2,53074.95,4,4,4,444,Loyal
4397,78,6,90422.2,3,5,5,355,Loyal
4399,77,1,31443.0,3,2,4,324,Others
4400,109,1,13528.8,1,2,3,123,At Risk
4402,179,1,9234.0,1,2,2,122,At Risk
4403,59,4,42577.5,3,5,4,354,Loyal
4404,12,5,197409.5,5,5,5,555,Champions
4406,63,1,30129.3,3,2,4,324,Others
4407,21,4,242291.8,5,5,5,555,Champions
4408,5,10,195040.7,5,5,5,555,Champions
4409,132,1,1472.0,1,2,1,121,At Risk
4412,158,1,5603.2,1,2,2,122,At Risk
4413,86,1,3320.0,3,2,1,321,Others
4414,30,5,114015.4,4,5,5,455,Loyal
4415,8,1,13433.4,5,2,3,523,Potential Loyalist
4416,11,2,10148.4,5,4,3,543,Loyal
4420,120,2,90629.0,1,4,5,145,Loyal
4421,36,1,7810.65,4,2,2,422,Potential Loyalist
4422,5,2,11757.949999999999,5,4,3,543,Loyal
4423,168,1,138684.8,1,2,5,125,At Risk
4424,72,2,222007.5,3,4,5,345,Loyal
4425,107,1,2850.4,2,2,1,221,At Risk
4426,128,2,11274.400000000001,1,4,3,143,Loyal
4428,107,1,5130.0,2,2,2,222,At Risk
4431,8,2,72942.4,5,4,4,544,Loyal
4433,47,3,11160.35,4,5,3,453,Loyal
4434,130,1,8368.2,1,2,2,122,At Risk
4435,42,1,8089.2,4,2,2,422,Potential Loyalist
4436,81,4,13894.75,3,5,3,353,Loyal
4437,114,2,8418.7,1,4,2,142,Loyal
4438,133,1,8064.0,1,2,2,122,At Risk
4441,106,2,8795.4,2,4,2,242,Loyal
4442,17,1,1341.4,5,2,1,521,Potential Loyalist
4444,3,3,29215.6,5,5,4,554,Champions
4446,49,1,19931.4,4,2,3,423,Potential Loyalist
4447,129,1,3532.0,1,2,1,121,At Risk
4448,9,2,54718.0,5,4,4,544,Loyal
4449,80,1,2181.1,3,2,1,321,Others
4450,53,2,48986.7,3,4,4,344,Loyal
4451,18,5,97746.7,5,5,5,555,Champions
4452,56,4,27735.5,3,5,4,354,Loyal
4453,9,1,312.0,5,2,1,521,Potential Loyalist
4455,81,2,85804.2,3,4,5,345,Loyal
4456,25,3,40098.850000000006,4,5,4,454,Loyal
4457,100,1,4026.0,2,2,2,222,At Risk
4460,6,8,524798.25,5,5,5,555,Champions
4463,35,4,13191.2,4,5,3,453,Loyal
4467,26,1,7997.4,4,2,2,422,Potential Loyalist
4468,35,2,170490.19999999998,4,4,5,445,Loyal
4469,29,1,456.0,4,2,1,421,Potential Loyalist
4470,29,3,105027.7,4,5,5,455,Loyal
4471,105,1,3021.6,2,2,1,221,At Risk
4473,133,1,2372.15,1,2,1,121,At Risk
4475,41,4,63209.7,4,5,4,454,Loyal
4476,65,2,2856.0,3,4,1,341,Loyal
4477,51,1,3974.0,3,2,2,322,Others
4478,26,1,8578.2,4,2,2,422,Potential Loyalist
4480,102,1,1293.3,2,2,1,221,At Risk
4481,132,1,80976.1,1,2,5,125,At Risk
4482,33,3,9182.9,4,5,2,452,Loyal
4483,56,1,2571.65,3,2,1,321,Others
4487,26,4,14921.55,4,5,3,453,Loyal
4489,38,3,67059.1,4,5,4,454,Loyal
4490,52,3,352820.85,3,5,5,355,Loyal
4491,110,1,1022.2,1,2,1,121,At Risk
4492,151,1,739.5,1,2,1,121,At Risk
4494,105,3,71124.2,2,5,4,254,Loyal
4495,12,2,8991.15,5,4,2,542,Loyal
4496,61,9,262631.14999999997,3,5,5,355,Loyal
4498,11,1,3066.0,5,2,1,521,Potential Loyalist
4499,118,2,2660.9,1,4,1,141,Loyal
4501,57,2,72093.55,3,4,4,344,Loyal
4502,123,2,7086.45,1,4,2,142,Loyal
4504,104,1,48168.0,2,2,4,224,At Risk
4505,142,2,20255.9,1,4,3,143,Loyal
4508,53,2,28198.2,3,4,4,344,Loyal
4509,104,2,172241.6,2,4,5,245,Loyal
4510,130,1,12476.0,1,2,3,123,At Risk
4511,178,1,1153.8,1,2,1,121,At Risk
4513,175,1,1955.0,1,2,1,121,At Risk
4516,141,1,379.1,1,2,1,121,At Risk
4517,104,1,13581.0,2,2,3,223,At Risk
4519,106,2,21250.3,2,4,3,243,Loyal
4520,51,3,54659.600000000006,3,5,4,354,Loyal
4522,47,1,1236.6,4,2,1,421,Potential Loyalist
4523,104,1,2660.95,2,2,1,221,At Risk
4524,33,1,7986.6,4,2,2,422,Potential Loyalist
4525,103,2,76512.6,2,4,5,245,Loyal
4526,116,1,26946.4,1,2,4,124,At Risk
4527,101,5,30573.15,2,5,4,254,Loyal
4529,103,2,15778.35,2,4,3,243,Loyal
4530,106,2,31461.45,2,4,4,244,Loyal
4531,107,1,5798.4,2,2,2,222,At Risk
4532,77,2,25077.6,3,4,4,344,Loyal
4533,145,1,2046.3,1,2,1,121,At Risk
4534,22,6,149916.35,5,5,5,555,Champions
4538,71,2,2961.4,3,4,1,341,Loyal
4542,64,3,36521.85,3,5,4,354,Loyal
4544,8,10,540343.7,5,5,5,555,Champions
4545,41,3,16462.2,4,5,3,453,Loyal
4546,98,2,21809.55,2,4,3,243,Loyal
4547,11,1,3559.8,5,2,1,521,Potential Loyalist
4549,178,1,7273.8,1,2,2,122,At Risk
4551,50,2,3592.0,3,4,1,341,Loyal
4552,24,3,9226.2,4,5,2,452,Loyal
4553,147,1,807.5,1,2,1,121,At Risk
4554,15,1,597.0,5,2,1,521,Potential Loyalist
4555,89,1,477.6,2,2,1,221,At Risk
4556,87,1,70836.0,2,2,4,224,At Risk
4557,133,2,10240.2,1,4,3,143,Loyal
4558,68,1,60629.4,3,2,4,324,Others
4559,13,4,90602.29999999999,5,5,5,555,Champions
4561,18,5,20635.9,5,5,3,553,Loyal
4564,9,3,15114.9,5,5,3,553,Loyal
4565,7,3,11476.85,5,5,3,553,Loyal
4568,65,3,27775.899999999998,3,5,4,354,Loyal
4570,104,1,648.0,2,2,1,221,At Risk
4573,127,1,1989.0,1,2,1,121,At Risk
4575,110,1,7302.0,1,2,2,122,At Risk
4576,47,6,113985.3,4,5,5,455,Loyal
4577,72,2,64950.7,3,4,4,344,Loyal
4578,102,2,5987.099999999999,2,4,2,242,Loyal
4580,83,2,8112.0,3,4,2,342,Loyal
4582,35,3,121487.5,4,5,5,455,Loyal
4583,4,8,280079.95,5,5,5,555,Champions
4584,57,2,21139.2,3,4,3,343,Loyal
4585,46,2,6262.1,4,4,2,442,Loyal
4586,106,1,2434.0,2,2,1,221,At Risk
4588,83,1,34359.6,3,2,4,324,Others
4589,45,4,9750.3,4,5,2,452,Loyal
4591,90,1,7441.6,2,2,2,222,At Risk
4592,20,4,30566.100000000002,5,5,4,554,Champions
4594,13,3,121932.34999999999,5,5,5,555,Champions
4595,3,1,2189.7,5,2,1,521,Potential Loyalist
4596,97,2,86574.35,2,4,5,245,Loyal
4597,44,2,11891.5,4,4,3,443,Loyal
4598,79,2,19742.1,3,4,3,343,Loyal
4599,177,1,5987.2,1,2,2,122,At Risk
4601,33,4,18979.75,4,5,3,453,Loyal
4602,129,1,15587.2,1,2,3,123,At Risk
4604,56,2,80897.8,3,4,5,345,Loyal
4605,73,1,2133.6,3,2,1,321,Others
4607,1,1,98185.35,5,2,5,525,Potential Loyalist
4610,5,1,3312.45,5,2,1,521,Potential Loyalist
4611,55,3,58439.549999999996,3,5,4,354,Loyal
4612,18,4,10966.65,5,5,3,553,Loyal
4613,31,3,25090.25,4,5,4,454,Loyal
4617,129,1,21571.2,1,2,3,123,At Risk
4618,25,4,29236.8,4,5,4,454,Loyal
4619,121,1,1337.6,1,2,1,121,At Risk
4620,34,1,102007.65,4,2,5,425,Potential Loyalist
4621,103,1,7020.15,2,2,2,222,At Risk
4622,55,2,17733.65,3,4,3,343,Loyal
4623,47,4,62664.85,4,5,4,454,Loyal
4625,24,3,122153.8,4,5,5,455,Loyal
4626,85,1,3953.35,3,2,2,322,Others
4627,13,1,5888.0,5,2,2,522,Potential Loyalist
4629,105,1,1052.0,2,2,1,221,At Risk
4631,54,4,238809.75,3,5,5,355,Loyal
4632,45,5,306108.19999999995,4,5,5,455,Loyal
4633,148,1,39852.0,1,2,4,124,At Risk
4634,22,2,6627.4,5,4,2,542,Loyal
4635,3,3,26216.6,5,5,4,554,Champions
4637,72,2,65563.2,3,4,4,344,Loyal
4638,25,1,2962.25,4,2,1,421,Potential Loyalist
4639,62,1,86678.0,3,2,5,325,Others
4640,9,3,3747.8,5,5,2,552,Loyal
4643,10,1,1764.0,5,2,1,521,Potential Loyalist
4646,12,3,73506.0,5,5,4,554,Champions
4647,107,1,10576.8,2,2,3,223,At Risk
4649,107,1,1431.4,2,2,1,221,At Risk
4651,24,8,36718.7,4,5,4,454,Loyal
4652,50,2,2692.0,3,4,1,341,Loyal
4653,79,1,11688.0,3,3,3,333,Others
4655,102,1,123411.2,2,3,5,235,At Risk
4656,82,2,20979.8,3,4,3,343,Loyal
4657,45,3,44652.4,4,5,4,454,Loyal
4658,88,1,3404.8,2,3,1,231,At Risk
4659,35,5,243011.4,4,5,5,455,Loyal
4660,177,1,44679.0,1,3,4,134,At Risk
4665,105,1,252.0,2,3,1,231,At Risk
4667,108,1,832.0,1,3,1,131,At Risk
4668,158,1,7070.85,1,3,2,132,At Risk
4669,113,1,70323.0,1,3,4,134,At Risk
4671,33,3,12788.650000000001,4,5,3,453,Loyal
4672,96,1,6739.2,2,3,2,232,At Risk
4673,21,5,49724.45,5,5,4,554,Champions
4676,25,1,1002.0,4,3,1,431,Potential Loyalist
4677,105,1,28044.0,2,3,4,234,At Risk
4678,136,2,9647.2,1,4,2,142,Loyal
4679,175,1,3769.2,1,3,2,132,At Risk
4680,66,1,2229.6,3,3,1,331,Others
4684,91,1,19694.0,2,3,3,233,At Risk
4686,29,6,103919.4,4,5,5,455,Loyal
4687,172,1,3929.6,1,3,2,132,At Risk
4688,25,4,100958.0,4,5,5,455,Loyal
4689,97,2,16415.05,2,4,3,243,Loyal
4692,12,4,36784.6,5,5,4,554,Champions
4693,55,1,79364.0,3,3,5,335,Others
4694,79,1,18933.0,3,3,3,333,Others
4695,8,4,39863.9,5,5,4,554,Champions
4696,133,1,7658.4,1,3,2,132,At Risk
4698,118,1,3942.3,1,3,2,132,At Risk
4699,97,1,11254.4,2,3,3,233,At Risk
4700,9,9,243110.35,5,5,5,555,Champions
4701,113,2,97299.9,1,4,5,145,Loyal
4707,7,4,12084.15,5,5,3,553,Loyal
4710,53,1,130408.2,3,3,5,335,Others
4712,63,1,5900.8,3,3,2,332,Others
4713,119,1,21417.0,1,3,3,133,At Risk
4714,151,1,38130.15,1,3,4,134,At Risk
4715,60,3,13653.5,3,5,3,353,Loyal
4716,23,2,8538.9,4,4,2,442,Loyal
4718,25,4,47838.7,4,5,4,454,Loyal
4719,33,4,61704.65,4,5,4,454,Loyal
4720,30,3,88933.55,4,5,5,455,Loyal
4725,48,2,14010.95,4,4,3,443,Loyal
4726,103,3,17773.5,2,5,3,253,Loyal
4727,133,2,25869.0,1,4,4,144,Loyal
4729,43,2,151825.95,4,4,5,445,Loyal
4730,72,4,7781.6,3,5,2,352,Loyal
4732,1,1,542.7,5,3,1,531,Potential Loyalist
4733,143,1,1946.4,1,3,1,131,At Risk
4735,65,1,15324.45,3,3,3,333,Others
4736,33,5,45769.6,4,5,4,454,Loyal
4737,6,4,139470.85,5,5,5,555,Champions
4738,34,6,50682.25,4,5,4,454,Loyal
4740,180,1,6667.4,1,3,2,132,At Risk
4741,38,1,2724.0,4,3,1,431,Potential Loyalist
4743,45,1,73652.55,4,3,4,434,Potential Loyalist
4746,33,5,28713.850000000002,4,5,4,454,Loyal
4747,174,1,5504.0,1,3,2,132,At Risk
4748,65,1,57216.9,3,3,4,334,Others
4749,105,1,507.45,2,3,1,231,At Risk
4750,78,2,114214.40000000001,3,4,5,345,Loyal
4751,100,1,957.0,2,3,1,231,At Risk
4752,93,4,49691.25,2,5,4,254,Loyal
4753,12,1,3273.3,5,3,1,531,Potential Loyalist
4755,98,1,3364.0,2,3,1,231,At Risk
4756,70,1,6849.5,3,3,2,332,Others
4757,104,1,60882.65,2,3,4,234,At Risk
4758,102,1,20179.2,2,3,3,233,At Risk
4760,172,1,3735.0,1,3,2,132,At Risk
4761,61,3,10960.2,3,5,3,353,Loyal
4762,103,3,20931.899999999998,2,5,3,253,Loyal
4763,137,1,7070.85,1,3,2,132,At Risk
4764,170,1,118774.0,1,3,5,135,At Risk
4765,164,1,2310.3,1,3,1,131,At Risk
4766,87,2,17915.25,2,4,3,243,Loyal
4767,96,2,3242.7,2,4,1,241,Loyal
4768,101,2,11897.1,2,4,3,243,Loyal
4770,113,2,217767.59999999998,1,4,5,145,Loyal
4771,137,1,4245.6,1,3,2,132,At Risk
4774,15,1,4581.5,5,3,2,532,Potential Loyalist
4775,27,5,29880.35,4,5,4,454,Loyal
4776,46,7,207770.6,4,5,5,455,Loyal
4778,96,1,48168.0,2,3,4,234,At Risk
4779,103,1,47332.0,2,3,4,234,At Risk
4780,19,4,7197.799999999999,5,5,2,552,Loyal
4781,7,3,9911.35,5,5,3,553,Loyal
4782,31,2,19537.5,4,4,3,443,Loyal
4783,113,2,229144.5,1,4,5,145,Loyal
4784,40,3,73710.45,4,5,4,454,Loyal
4786,67,1,1822.0,3,3,1,331,Others
4787,11,4,244317.5,5,5,5,555,Champions
4788,80,1,19658.8,3,3,3,333,Others
4790,87,1,1771.2,2,3,1,231,At Risk
4791,120,1,2631.6,1,3,1,131,At Risk
4792,18,1,6630.0,5,3,2,532,Potential Loyalist
4793,49,7,43877.8,4,5,4,454,Loyal
