order_id,user_id,session_id,product_id,quantity,unit_price,discount_pct,revenue,order_timestamp,order_bucket
1750,1065,10523,473,3,240,5,684.0,2025-02-14 22:11:11,0-1K
1751,1065,10529,400,2,1377,10,2478.6,2025-02-05 04:14:29,1K-5K
1752,1065,10532,104,3,12492,10,33728.4,2025-04-26 07:40:54,10K-50K
1753,1066,10536,102,2,2930,20,4688.0,2025-01-29 04:35:16,1K-5K
1754,1067,10538,131,2,10909,20,17454.4,2025-02-03 01:58:50,10K-50K
1755,1069,10548,77,2,41500,15,70550.0,2025-06-11 16:28:35,50K+
1756,1069,10553,7,3,2128,20,5107.2,2025-03-17 18:00:45,5K-10K
1757,1069,10556,187,2,2293,10,4127.4,2025-03-19 17:50:57,1K-5K
1758,1070,10562,273,1,64087,0,64087.0,2025-01-19 09:34:04,50K+
1759,1070,10571,96,2,2051,0,4102.0,2025-01-14 19:10:08,1K-5K
1760,1070,10572,292,3,4777,20,11464.8,2025-03-16 17:02:17,10K-50K
1761,1072,10582,193,2,700,15,1190.0,2025-02-07 18:28:17,1K-5K
1762,1072,10583,500,2,2881,20,4609.6,2025-01-24 09:49:35,1K-5K
1763,1072,10586,488,1,65036,5,61784.2,2025-05-27 11:26:36,50K+
1764,1073,10588,216,2,383,5,727.7,2025-06-12 02:33:03,0-1K
1765,1073,10589,403,2,737,5,1400.3,2025-03-18 21:19:35,1K-5K
1766,1073,10590,107,2,480,0,960.0,2025-02-27 10:52:07,0-1K
1767,1074,10597,455,3,69569,15,177400.95,2025-06-11 08:14:12,50K+
1768,1074,10609,66,2,533,10,959.4,2025-03-20 19:21:13,0-1K
1769,1076,10618,463,3,672,15,1713.6,2025-06-05 12:57:04,1K-5K
1770,1076,10626,500,1,2881,20,2304.8,2025-05-22 15:15:25,1K-5K
1771,1076,10629,57,1,3563,15,3028.55,2025-05-04 12:19:27,1K-5K
1772,1078,10638,320,2,1114,0,2228.0,2025-02-13 23:02:39,1K-5K
1773,1078,10642,317,3,303,20,727.2,2025-02-03 03:49:13,0-1K
1774,1079,10649,462,3,2204,0,6612.0,2025-03-02 17:17:34,5K-10K
1775,1080,10655,414,1,42700,20,34160.0,2025-01-31 03:50:17,10K-50K
1776,1080,10669,471,2,914,5,1736.6,2025-05-01 09:40:18,1K-5K
1777,1080,10670,197,1,4549,20,3639.2,2025-06-24 05:39:08,1K-5K
1778,1080,10672,96,3,2051,0,6153.0,2025-06-11 08:02:27,5K-10K
1779,1081,10686,19,1,1282,5,1217.9,2025-05-31 13:36:33,1K-5K
1780,1082,10688,81,2,1859,20,2974.4,2025-04-15 07:56:22,1K-5K
1781,1082,10689,365,1,290,10,261.0,2025-04-21 10:19:58,0-1K
1782,1082,10690,280,3,16221,20,38930.4,2025-06-12 02:25:59,10K-50K
1783,1082,10692,289,2,13221,0,26442.0,2025-03-19 07:57:27,10K-50K
1784,1082,10694,474,1,1300,20,1040.0,2025-06-16 17:47:42,1K-5K
1785,1084,10712,473,1,240,0,240.0,2025-01-05 01:10:49,0-1K
1786,1086,10728,95,2,3829,0,7658.0,2025-01-25 04:45:58,5K-10K
1787,1087,10731,270,1,7064,0,7064.0,2025-06-04 23:52:21,5K-10K
1788,1087,10734,138,3,861,10,2324.7,2025-02-25 07:24:21,1K-5K
1789,1088,10742,140,2,2497,5,4744.3,2025-06-15 17:02:20,1K-5K
1790,1088,10743,493,1,84730,20,67784.0,2025-01-05 07:47:25,50K+
1791,1089,10746,480,2,36186,15,61516.2,2025-03-17 19:36:43,50K+
1792,1089,10748,328,1,1440,15,1224.0,2025-05-20 00:06:07,1K-5K
1793,1090,10764,138,2,861,0,1722.0,2025-06-29 21:13:53,1K-5K
1794,1090,10767,356,1,72952,5,69304.4,2025-03-21 09:59:29,50K+
1795,1092,10772,474,2,1300,15,2210.0,2025-06-04 10:58:50,1K-5K
1796,1092,10776,17,2,15328,20,24524.8,2025-06-05 15:34:56,10K-50K
1797,1093,10779,71,3,34451,15,87850.05,2025-03-15 22:02:53,50K+
1798,1093,10782,258,2,2970,5,5643.0,2025-02-03 11:40:22,5K-10K
1799,1093,10791,342,3,458,20,1099.2,2025-05-11 08:00:08,1K-5K
1800,1093,10792,77,1,41500,10,37350.0,2025-03-04 17:45:59,10K-50K
1801,1094,10801,167,1,1987,20,1589.6,2025-06-26 00:55:05,1K-5K
1802,1094,10810,382,3,12427,10,33552.9,2025-02-24 14:52:53,10K-50K
1803,1097,10839,273,3,64087,10,173034.9,2025-02-25 09:29:39,50K+
1804,1097,10840,485,2,4504,20,7206.4,2025-05-19 10:18:05,5K-10K
1805,1097,10845,444,1,3024,15,2570.4,2025-01-06 08:18:40,1K-5K
1806,1097,10853,320,1,1114,20,891.2,2025-01-15 18:27:55,0-1K
1807,1098,10859,297,1,305,0,305.0,2025-04-21 21:03:11,0-1K
1808,1098,10867,215,3,6238,0,18714.0,2025-02-17 18:33:35,10K-50K
1809,1099,10871,172,2,1473,15,2504.1,2025-01-07 04:44:21,1K-5K
1810,1099,10875,38,2,5040,15,8568.0,2025-04-21 19:25:13,5K-10K
1811,1099,10878,268,1,653,15,555.05,2025-06-10 02:27:58,0-1K
1812,1099,10880,194,3,67277,0,201831.0,2025-05-29 15:03:56,50K+
1813,1099,10891,39,1,2407,0,2407.0,2025-03-20 20:33:27,1K-5K
1814,1099,10893,368,3,2284,5,6509.4,2025-03-31 15:10:58,5K-10K
1815,1100,10899,334,3,95266,0,285798.0,2025-03-13 15:08:05,50K+
1816,1103,10911,258,3,2970,10,8019.0,2025-02-03 22:26:57,5K-10K
1817,1105,10926,313,2,4190,20,6704.0,2025-06-02 01:33:13,5K-10K
1818,1105,10932,134,1,614,0,614.0,2025-03-02 05:15:09,0-1K
1819,1106,10942,299,1,5952,20,4761.6,2025-05-01 18:49:42,1K-5K
1820,1106,10944,143,3,81350,0,244050.0,2025-05-04 20:02:08,50K+
1821,1106,10948,463,2,672,20,1075.2,2025-05-01 08:55:22,1K-5K
1822,1106,10953,411,1,1472,0,1472.0,2025-03-06 03:23:55,1K-5K
1823,1107,10963,132,2,2167,15,3683.9,2025-03-16 17:11:03,1K-5K
1824,1107,10964,486,3,1025,10,2767.5,2025-03-16 19:10:38,1K-5K
1825,1109,10973,107,3,480,15,1224.0,2025-06-29 09:02:30,1K-5K
1826,1109,10987,415,3,847,10,2286.9,2025-05-24 18:37:05,1K-5K
1827,1110,10990,167,3,1987,0,5961.0,2025-03-04 02:22:14,5K-10K
1828,1111,10999,226,3,4709,5,13420.65,2025-03-22 23:23:50,10K-50K
1829,1111,11001,363,3,424,10,1144.8,2025-06-28 03:20:36,1K-5K
1830,1111,11002,286,1,1454,15,1235.9,2025-01-21 00:01:35,1K-5K
1831,1111,11006,432,1,369,5,350.55,2025-03-20 23:40:44,0-1K
1832,1112,11008,24,2,866,0,1732.0,2025-03-20 13:13:11,1K-5K
1833,1113,11017,177,3,7691,20,18458.4,2025-03-16 20:25:34,10K-50K
1834,1113,11020,338,3,984,20,2361.6,2025-05-09 13:28:46,1K-5K
1835,1113,11024,248,3,588,20,1411.2,2025-04-18 01:14:01,1K-5K
1836,1113,11032,383,1,2413,0,2413.0,2025-01-24 17:08:10,1K-5K
1837,1113,11034,89,1,1648,0,1648.0,2025-05-20 06:36:26,1K-5K
1838,1114,11048,176,1,71469,15,60748.65,2025-03-29 14:39:40,50K+
1839,1114,11052,18,2,1387,15,2357.9,2025-01-05 12:41:27,1K-5K
1840,1116,11077,479,1,739,20,591.2,2025-01-16 11:18:32,0-1K
1841,1121,11097,267,3,6311,15,16093.05,2025-04-13 16:08:07,10K-50K
1842,1121,11099,233,1,5397,0,5397.0,2025-03-06 10:02:30,5K-10K
1843,1121,11100,251,3,1710,5,4873.5,2025-05-09 07:49:01,1K-5K
1844,1121,11103,410,2,593,5,1126.7,2025-06-19 10:56:42,1K-5K
1845,1121,11107,479,3,739,5,2106.15,2025-01-22 12:22:25,1K-5K
1846,1122,11108,125,1,14223,0,14223.0,2025-01-30 23:02:08,10K-50K
1847,1123,11114,450,1,771,20,616.8,2025-04-07 03:57:30,0-1K
1848,1124,11119,245,3,11651,20,27962.4,2025-04-22 13:39:46,10K-50K
1849,1126,11130,418,1,2348,5,2230.6,2025-01-17 21:30:01,1K-5K
1850,1126,11133,240,3,3177,15,8101.35,2025-03-16 21:56:39,5K-10K
1851,1126,11137,414,2,42700,5,81130.0,2025-01-23 21:09:05,50K+
1852,1127,11143,380,3,13498,10,36444.6,2025-06-01 04:52:09,10K-50K
1853,1127,11145,176,1,71469,20,57175.2,2025-04-29 17:18:19,50K+
1854,1129,11156,421,3,3440,5,9804.0,2025-01-31 03:33:34,5K-10K
1855,1130,11163,461,3,1899,0,5697.0,2025-03-20 16:56:56,5K-10K
1856,1130,11164,175,1,14893,5,14148.35,2025-05-15 19:08:10,10K-50K
1857,1132,11170,354,1,72449,10,65204.1,2025-03-27 04:17:52,50K+
1858,1132,11171,246,3,9067,20,21760.8,2025-03-14 18:29:22,10K-50K
1859,1132,11172,174,2,86678,15,147352.6,2025-04-13 08:01:56,50K+
1860,1133,11177,312,1,1366,5,1297.7,2025-04-24 18:00:01,1K-5K
1861,1133,11187,317,3,303,5,863.55,2025-03-20 04:50:05,0-1K
1862,1133,11189,216,1,383,0,383.0,2025-05-24 11:33:20,0-1K
1863,1134,11196,93,2,90477,10,162858.6,2025-06-02 08:55:44,50K+
1864,1135,11202,500,1,2881,15,2448.85,2025-03-16 12:19:27,1K-5K
1865,1135,11207,82,2,91374,5,173610.6,2025-03-19 19:55:10,50K+
1866,1135,11212,71,2,34451,0,68902.0,2025-03-14 18:07:11,50K+
1867,1135,11214,286,1,1454,20,1163.2,2025-05-14 14:23:52,1K-5K
1868,1135,11216,126,1,232,10,208.8,2025-04-28 07:03:12,0-1K
1869,1135,11219,9,3,3979,5,11340.15,2025-02-23 12:30:02,10K-50K
1870,1138,11239,219,1,58424,5,55502.8,2025-05-30 01:48:26,50K+
1871,1140,11260,499,1,303,10,272.7,2025-02-11 13:26:07,0-1K
1872,1141,11261,413,3,5762,0,17286.0,2025-03-02 23:47:42,10K-50K
1873,1141,11267,369,2,1901,5,3611.9,2025-04-05 17:26:21,1K-5K
1874,1141,11269,464,1,33477,10,30129.3,2025-03-18 12:07:00,10K-50K
1875,1141,11274,115,2,1486,10,2674.8,2025-05-23 22:26:36,1K-5K
1876,1142,11276,476,2,2771,20,4433.6,2025-01-01 08:55:16,1K-5K
1877,1143,11286,101,3,1096,15,2794.8,2025-03-08 00:51:45,1K-5K
1878,1143,11288,100,2,6284,10,11311.2,2025-04-07 23:05:01,10K-50K
1879,1143,11289,78,3,1077,15,2746.35,2025-03-14 09:45:44,1K-5K
1880,1145,11303,385,1,1761,5,1672.95,2025-05-30 15:39:50,1K-5K
1881,1147,11321,389,1,305,20,244.0,2025-03-02 03:41:26,0-1K
1882,1147,11322,147,3,1342,20,3220.8,2025-02-14 00:41:27,1K-5K
1883,1147,11327,437,2,5210,0,10420.0,2025-05-30 06:12:39,10K-50K
1884,1147,11329,426,2,2294,20,3670.4,2025-02-22 01:16:03,1K-5K
1885,1147,11341,392,2,1764,5,3351.6,2025-06-07 05:56:39,1K-5K
1886,1148,11346,32,1,958,5,910.1,2025-03-16 21:17:38,0-1K
1887,1148,11348,57,3,3563,0,10689.0,2025-03-20 21:16:29,10K-50K
1888,1148,11349,26,2,2999,10,5398.2,2025-06-06 08:10:07,5K-10K
1889,1149,11354,258,2,2970,10,5346.0,2025-03-01 10:48:09,5K-10K
1890,1149,11369,386,3,6791,5,19354.35,2025-05-14 10:29:58,10K-50K
1891,1150,11379,386,2,6791,0,13582.0,2025-04-12 09:51:57,10K-50K
1892,1150,11380,455,1,69569,5,66090.55,2025-02-17 04:16:43,50K+
1893,1153,11393,245,3,11651,20,27962.4,2025-05-08 00:57:14,10K-50K
1894,1154,11405,105,3,70909,10,191454.3,2025-03-19 22:13:37,50K+
1895,1154,11406,57,1,3563,5,3384.85,2025-03-20 21:56:23,1K-5K
1896,1154,11408,108,3,93501,10,252452.7,2025-06-27 01:03:39,50K+
1897,1154,11412,336,2,9847,15,16739.9,2025-01-04 00:13:44,10K-50K
1898,1155,11422,131,2,10909,15,18545.3,2025-03-18 14:09:37,10K-50K
1899,1155,11424,46,3,820,5,2337.0,2025-06-29 02:12:51,1K-5K
1900,1155,11429,203,3,6865,10,18535.5,2025-03-19 23:24:52,10K-50K
1901,1156,11437,366,2,4280,0,8560.0,2025-04-08 18:33:52,5K-10K
1902,1156,11439,450,3,771,5,2197.35,2025-05-01 16:47:46,1K-5K
1903,1157,11448,483,1,4809,15,4087.65,2025-03-16 23:12:39,1K-5K
1904,1157,11451,325,1,491,5,466.45,2025-03-13 09:30:15,0-1K
1905,1158,11459,467,3,11564,10,31222.8,2025-03-18 22:10:16,10K-50K
1906,1158,11462,98,2,3498,10,6296.4,2025-05-16 16:04:00,5K-10K
1907,1158,11471,296,2,2348,15,3991.6,2025-03-30 20:12:17,1K-5K
1908,1159,11482,350,1,1380,10,1242.0,2025-03-23 14:22:28,1K-5K
1909,1159,11484,54,2,70612,5,134162.8,2025-03-06 17:35:39,50K+
1910,1159,11486,4,2,2433,15,4136.1,2025-02-21 06:35:58,1K-5K
1911,1164,11533,411,3,1472,15,3753.6,2025-03-19 13:18:28,1K-5K
1912,1166,11547,337,1,958,0,958.0,2025-05-13 01:23:07,0-1K
1913,1168,11554,179,2,3085,20,4936.0,2025-01-10 10:24:33,1K-5K
1914,1168,11555,446,1,1273,15,1082.05,2025-03-18 08:22:31,1K-5K
1915,1168,11557,254,3,80470,15,205198.5,2025-04-14 06:03:36,50K+
1916,1169,11568,330,3,1665,10,4495.5,2025-02-28 18:44:08,1K-5K
1917,1170,11572,410,3,593,20,1423.2,2025-03-24 09:23:49,1K-5K
1918,1172,11581,25,2,4432,20,7091.2,2025-05-01 16:12:01,5K-10K
1919,1172,11583,89,1,1648,5,1565.6,2025-03-19 22:12:39,1K-5K
1920,1172,11586,45,2,2987,5,5675.3,2025-05-09 12:28:50,5K-10K
1921,1174,11603,212,1,2259,20,1807.2,2025-05-13 23:26:26,1K-5K
1922,1175,11606,194,2,67277,15,114370.9,2025-01-16 23:33:36,50K+
1923,1177,11611,273,1,64087,15,54473.95,2025-01-27 16:53:25,50K+
1924,1177,11617,352,1,16542,20,13233.6,2025-05-13 05:34:41,10K-50K
1925,1179,11645,131,2,10909,0,21818.0,2025-03-19 14:59:32,10K-50K
1926,1179,11649,495,1,11372,20,9097.6,2025-02-01 08:54:48,5K-10K
1927,1183,11667,17,2,15328,0,30656.0,2025-06-03 17:48:07,10K-50K
1928,1183,11669,495,1,11372,10,10234.8,2025-05-28 12:41:14,10K-50K
1929,1184,11672,335,3,7594,0,22782.0,2025-06-21 05:57:20,10K-50K
1930,1186,11677,452,3,96891,10,261605.7,2025-03-31 19:12:32,50K+
1931,1186,11680,76,1,48309,5,45893.55,2025-04-03 13:02:47,10K-50K
1932,1187,11689,5,3,9165,5,26120.25,2025-01-10 19:47:25,10K-50K
1933,1187,11690,336,3,9847,15,25109.85,2025-05-21 00:10:43,10K-50K
1934,1187,11692,484,3,67422,15,171926.1,2025-03-10 19:27:47,50K+
1935,1188,11698,283,2,2210,20,3536.0,2025-03-17 08:47:32,1K-5K
1936,1189,11706,102,2,2930,5,5567.0,2025-04-01 15:22:48,5K-10K
1937,1189,11708,422,1,704,10,633.6,2025-03-18 05:57:23,0-1K
1938,1190,11715,246,2,9067,20,14507.2,2025-04-29 14:45:06,10K-50K
1939,1190,11719,190,2,1396,5,2652.4,2025-05-04 18:28:34,1K-5K
1940,1191,11720,259,1,695,15,590.75,2025-06-04 04:07:59,0-1K
1941,1192,11723,45,3,2987,5,8512.95,2025-03-22 16:12:09,5K-10K
1942,1192,11725,429,2,2988,15,5079.6,2025-06-04 19:34:59,5K-10K
1943,1192,11727,266,2,1553,15,2640.1,2025-04-26 13:36:38,1K-5K
1944,1192,11739,470,1,5729,10,5156.1,2025-05-06 05:39:12,5K-10K
1945,1192,11740,152,1,1886,0,1886.0,2025-01-29 06:53:44,1K-5K
1946,1192,11747,221,3,1994,15,5084.7,2025-03-19 15:45:29,5K-10K
1947,1192,11749,499,1,303,0,303.0,2025-03-18 14:32:16,0-1K
1948,1192,11750,474,1,1300,15,1105.0,2025-04-21 20:41:04,1K-5K
1949,1193,11752,372,1,7851,10,7065.9,2025-02-14 21:32:23,5K-10K
1950,1193,11753,305,2,3091,0,6182.0,2025-03-19 17:24:53,5K-10K
1951,1193,11754,494,3,1533,10,4139.1,2025-02-23 19:53:07,1K-5K
1952,1196,11763,187,3,2293,0,6879.0,2025-04-10 05:14:29,5K-10K
1953,1197,11767,296,1,2348,10,2113.2,2025-05-12 21:30:43,1K-5K
1954,1200,11780,97,2,1648,20,2636.8,2025-06-09 00:15:23,1K-5K
1955,1201,11787,38,2,5040,0,10080.0,2025-05-12 02:18:23,10K-50K
1956,1203,11804,417,2,1408,15,2393.6,2025-01-24 13:16:55,1K-5K
1957,1203,11805,198,1,1508,0,1508.0,2025-03-18 04:28:54,1K-5K
1958,1204,11822,47,3,5181,15,13211.55,2025-06-07 00:51:11,10K-50K
1959,1204,11829,337,1,958,5,910.1,2025-01-22 05:28:50,0-1K
1960,1204,11830,193,2,700,5,1330.0,2025-03-17 13:50:33,1K-5K
1961,1210,11863,63,1,21828,0,21828.0,2025-04-24 09:42:00,10K-50K
1962,1210,11865,49,3,1493,10,4031.1,2025-05-05 13:57:10,1K-5K
1963,1210,11873,294,2,30105,5,57199.5,2025-05-29 03:18:07,50K+
1964,1211,11874,319,2,843,0,1686.0,2025-01-20 14:41:49,1K-5K
1965,1211,11876,281,1,4502,5,4276.9,2025-04-28 23:51:16,1K-5K
1966,1211,11881,170,1,12612,10,11350.8,2025-01-29 11:06:26,10K-50K
1967,1212,11888,465,3,2234,0,6702.0,2025-05-12 11:10:56,5K-10K
1968,1213,11900,5,3,9165,15,23370.75,2025-04-09 12:10:39,10K-50K
1969,1213,11908,373,1,379,0,379.0,2025-03-17 07:42:47,0-1K
1970,1213,11912,195,2,1032,15,1754.4,2025-02-13 21:25:35,1K-5K
1971,1213,11916,281,1,4502,10,4051.8,2025-04-20 23:41:04,1K-5K
1972,1213,11918,219,2,58424,5,111005.6,2025-02-22 17:16:58,50K+
1973,1216,11931,132,1,2167,0,2167.0,2025-01-16 07:25:41,1K-5K
1974,1217,11936,341,2,2707,20,4331.2,2025-05-30 22:52:16,1K-5K
1975,1218,11939,425,2,1372,15,2332.4,2025-03-18 13:11:24,1K-5K
1976,1223,11962,126,1,232,0,232.0,2025-01-07 03:13:44,0-1K
1977,1223,11969,335,3,7594,15,19364.7,2025-06-03 00:15:53,10K-50K
1978,1223,11971,153,3,1216,15,3100.8,2025-03-15 18:57:39,1K-5K
1979,1224,11978,188,1,1690,5,1605.5,2025-02-11 01:25:04,1K-5K
1980,1225,11982,328,1,1440,5,1368.0,2025-04-11 03:16:41,1K-5K
1981,1225,11988,481,2,132,20,211.2,2025-03-17 14:09:07,0-1K
1982,1226,11994,96,3,2051,20,4922.4,2025-04-08 17:46:34,1K-5K
1983,1226,11996,405,3,7141,5,20351.85,2025-03-16 03:24:50,10K-50K
1984,1227,12000,135,2,88136,0,176272.0,2025-01-30 14:38:30,50K+
1985,1227,12008,491,2,2208,0,4416.0,2025-04-28 08:13:50,1K-5K
1986,1229,12016,38,3,5040,10,13608.0,2025-03-18 00:17:46,10K-50K
1987,1229,12018,74,3,114,10,307.8,2025-02-15 09:26:21,0-1K
1988,1230,12027,1,1,302,20,241.6,2025-03-18 22:20:24,0-1K
1989,1231,12034,415,3,847,15,2159.85,2025-02-22 17:58:26,1K-5K
1990,1231,12038,223,1,140,5,133.0,2025-06-28 21:56:36,0-1K
1991,1231,12040,475,2,3191,20,5105.6,2025-05-27 07:36:37,5K-10K
1992,1233,12052,415,1,847,5,804.65,2025-02-27 00:56:05,0-1K
1993,1233,12063,443,2,6824,10,12283.2,2025-03-16 23:21:36,10K-50K
1994,1233,12066,188,1,1690,10,1521.0,2025-03-19 22:58:24,1K-5K
1995,1233,12083,220,3,8633,20,20719.2,2025-05-01 17:35:42,10K-50K
1996,1234,12084,154,3,13900,15,35445.0,2025-04-04 01:10:35,10K-50K
1997,1234,12085,46,3,820,10,2214.0,2025-03-17 08:25:19,1K-5K
1998,1234,12086,311,2,3909,15,6645.3,2025-05-09 21:33:24,5K-10K
1999,1236,12101,188,3,1690,15,4309.5,2025-02-21 01:39:26,1K-5K
2000,1236,12105,33,2,3084,20,4934.4,2025-01-20 17:40:12,1K-5K
2001,1237,12107,356,3,72952,10,196970.4,2025-05-06 10:12:56,50K+
2002,1238,12113,387,3,2228,10,6015.6,2025-03-18 17:30:23,5K-10K
2003,1239,12152,329,1,1426,15,1212.1,2025-03-20 12:58:52,1K-5K
2004,1240,12157,195,1,1032,10,928.8,2025-01-23 14:24:03,0-1K
2005,1241,12160,260,2,811,0,1622.0,2025-03-03 12:47:08,1K-5K
2006,1242,12163,380,3,13498,20,32395.2,2025-03-26 09:14:16,10K-50K
2007,1246,12179,411,3,1472,10,3974.4,2025-02-28 12:11:52,1K-5K
2008,1247,12187,480,1,36186,20,28948.8,2025-03-17 07:20:00,10K-50K
2009,1247,12188,253,2,10481,5,19913.9,2025-01-05 17:21:16,10K-50K
2010,1248,12193,320,2,1114,10,2005.2,2025-06-01 19:17:24,1K-5K
2011,1248,12196,153,3,1216,10,3283.2,2025-02-02 09:52:32,1K-5K
2012,1249,12207,389,3,305,0,915.0,2025-03-17 16:24:51,0-1K
2013,1251,12228,21,2,1385,10,2493.0,2025-02-09 20:52:17,1K-5K
2014,1252,12234,472,2,3063,0,6126.0,2025-04-10 06:47:44,5K-10K
2015,1254,12247,434,1,919,15,781.15,2025-03-17 04:40:40,0-1K
2016,1254,12257,136,1,661,5,627.95,2025-03-17 22:43:15,0-1K
2017,1254,12258,322,2,5164,10,9295.2,2025-01-26 00:51:46,5K-10K
2018,1257,12269,443,2,6824,15,11600.8,2025-03-19 04:03:20,10K-50K
2019,1257,12270,459,2,2412,15,4100.4,2025-02-12 22:34:20,1K-5K
2020,1258,12280,266,3,1553,20,3727.2,2025-05-23 14:33:37,1K-5K
2021,1258,12281,103,1,4941,0,4941.0,2025-01-06 08:10:11,1K-5K
2022,1258,12294,436,2,9221,20,14753.6,2025-02-01 00:51:40,10K-50K
2023,1259,12298,427,1,2743,0,2743.0,2025-03-04 23:49:13,1K-5K
2024,1259,12302,235,2,1457,5,2768.3,2025-03-09 22:27:49,1K-5K
2025,1259,12308,443,2,6824,10,12283.2,2025-01-10 01:49:53,10K-50K
2026,1260,12316,60,3,4923,10,13292.1,2025-03-28 10:40:50,10K-50K
2027,1260,12318,381,3,1032,0,3096.0,2025-03-16 00:25:15,1K-5K
2028,1262,12327,458,1,5792,5,5502.4,2025-02-04 14:06:21,5K-10K
2029,1262,12328,325,3,491,10,1325.7,2025-06-23 09:11:46,1K-5K
2030,1263,12335,212,1,2259,15,1920.15,2025-03-20 23:46:56,1K-5K
2031,1263,12336,424,2,84482,0,168964.0,2025-03-28 09:36:31,50K+
2032,1264,12344,441,1,2962,10,2665.8,2025-03-05 03:23:15,1K-5K
2033,1264,12350,20,3,875,0,2625.0,2025-06-04 23:04:52,1K-5K
2034,1264,12351,332,2,13270,10,23886.0,2025-06-20 12:46:12,10K-50K
2035,1264,12354,447,1,1407,0,1407.0,2025-03-15 14:00:50,1K-5K
2036,1264,12362,367,2,70323,20,112516.8,2025-03-18 08:29:26,50K+
2037,1264,12363,209,2,2043,10,3677.4,2025-03-15 23:21:25,1K-5K
2038,1266,12373,349,2,3872,10,6969.6,2025-04-05 07:51:45,5K-10K
2039,1267,12375,273,3,64087,0,192261.0,2025-03-10 12:08:52,50K+
2040,1268,12381,160,1,2137,0,2137.0,2025-03-17 07:45:41,1K-5K
2041,1268,12393,71,2,34451,0,68902.0,2025-06-15 01:25:25,50K+
2042,1268,12396,98,3,3498,10,9444.6,2025-05-25 10:35:37,5K-10K
2043,1271,12423,21,2,1385,15,2354.5,2025-03-20 06:10:10,1K-5K
2044,1271,12424,233,2,5397,0,10794.0,2025-01-20 00:10:06,10K-50K
2045,1271,12428,401,2,4055,15,6893.5,2025-01-05 23:09:58,5K-10K
2046,1272,12444,66,1,533,0,533.0,2025-01-24 02:08:26,0-1K
2047,1273,12450,269,1,1090,20,872.0,2025-04-29 21:59:22,0-1K
2048,1274,12455,77,1,41500,10,37350.0,2025-01-09 03:25:38,10K-50K
2049,1277,12476,253,3,10481,10,28298.7,2025-03-17 11:31:49,10K-50K
2050,1277,12479,69,2,1729,0,3458.0,2025-03-18 06:52:48,1K-5K
2051,1278,12483,150,2,1950,0,3900.0,2025-06-29 05:16:26,1K-5K
2052,1278,12487,44,3,25033,15,63834.15,2025-04-27 15:07:49,50K+
2053,1278,12489,462,1,2204,15,1873.4,2025-05-15 19:41:24,1K-5K
2054,1278,12491,297,3,305,15,777.75,2025-03-15 05:12:41,0-1K
2055,1278,12493,174,3,86678,15,221028.9,2025-03-24 08:32:05,50K+
2056,1279,12502,483,3,4809,20,11541.6,2025-03-16 19:00:45,10K-50K
2057,1282,12513,417,2,1408,20,2252.8,2025-01-22 20:17:07,1K-5K
2058,1283,12521,182,3,716,20,1718.4,2025-04-19 16:18:06,1K-5K
2059,1283,12530,449,3,705,15,1797.75,2025-06-25 01:36:30,1K-5K
2060,1283,12543,499,2,303,0,606.0,2025-04-17 07:27:02,0-1K
2061,1284,12547,283,1,2210,20,1768.0,2025-03-30 23:14:55,1K-5K
2062,1284,12550,475,2,3191,15,5424.7,2025-03-19 16:38:54,5K-10K
2063,1285,12551,217,1,3637,20,2909.6,2025-06-28 21:35:44,1K-5K
2064,1285,12552,362,1,87578,0,87578.0,2025-03-01 11:39:07,50K+
2065,1285,12554,482,2,929,0,1858.0,2025-03-19 04:39:01,1K-5K
2066,1285,12555,5,1,9165,0,9165.0,2025-06-23 12:30:10,5K-10K
2067,1285,12556,85,2,2958,10,5324.4,2025-05-20 17:28:36,5K-10K
2068,1285,12566,219,1,58424,20,46739.2,2025-03-01 08:24:08,10K-50K
2069,1287,12581,263,1,251,5,238.45,2025-03-15 22:39:27,0-1K
2070,1288,12591,208,1,425,0,425.0,2025-03-15 15:48:44,0-1K
2071,1290,12603,113,3,1170,5,3334.5,2025-05-02 16:52:50,1K-5K
2072,1290,12607,61,2,79364,10,142855.2,2025-03-12 18:42:06,50K+
2073,1290,12613,131,2,10909,0,21818.0,2025-06-18 14:03:01,10K-50K
2074,1294,12634,167,3,1987,20,4768.8,2025-03-28 20:38:14,1K-5K
2075,1294,12638,268,3,653,15,1665.15,2025-03-19 10:28:06,1K-5K
2076,1294,12639,387,2,2228,20,3564.8,2025-06-06 23:16:08,1K-5K
2077,1296,12674,466,3,12234,15,31196.7,2025-05-15 14:31:27,10K-50K
2078,1296,12677,328,3,1440,20,3456.0,2025-02-21 09:42:34,1K-5K
2079,1296,12682,255,1,1824,20,1459.2,2025-04-22 13:12:52,1K-5K
2080,1296,12692,218,2,1076,20,1721.6,2025-04-24 09:10:00,1K-5K
2081,1299,12714,32,1,958,20,766.4,2025-03-19 04:53:18,0-1K
2082,1299,12719,65,2,4822,10,8679.6,2025-03-06 15:23:09,5K-10K
2083,1299,12723,387,3,2228,10,6015.6,2025-04-11 04:34:35,5K-10K
2084,1304,12743,483,3,4809,15,12262.95,2025-03-18 21:20:19,10K-50K
2085,1305,12746,316,1,223,20,178.4,2025-04-15 06:12:06,0-1K
2086,1307,12767,322,2,5164,15,8778.8,2025-02-02 02:12:15,5K-10K
2087,1307,12770,82,3,91374,5,260415.9,2025-01-15 18:26:11,50K+
